"";"seqIDs";"CPC2";"PLEK";"FEELnc";"CPAT";"LncFinder";"lncRNA_Mdeep"
"56126";"MSTRG.52077.1";1;1;0;0;0;0
"56127";"MSTRG.52078.1";1;1;0;0;0;1
"56128";"MSTRG.52079.1";1;1;0;0;0;0
"56129";"MSTRG.52080.1";1;1;0;0;0;0
"56130";"MSTRG.52081.1";1;1;0;1;0;1
"56131";"MSTRG.52082.1";1;1;0;1;0;0
"56132";"MSTRG.52083.1";1;1;0;0;0;0
"56133";"MSTRG.52084.1";1;1;0;0;0;1
"56134";"MSTRG.52085.1";1;1;0;0;1;0
"56135";"MSTRG.52085.2";1;1;0;0;1;0
"56136";"MSTRG.52085.3";1;1;0;0;1;0
"56137";"MSTRG.52086.1";1;1;0;1;0;1
"56138";"MSTRG.52088.1";1;1;0;0;0;0
"56139";"MSTRG.52089.1";1;1;0;1;1;1
"56140";"ENSMGAT00000018961";1;0;0;1;0;0
"56141";"MSTRG.52090.1";1;1;0;0;0;0
"56142";"MSTRG.52091.1";1;1;0;1;0;1
"56143";"MSTRG.52092.1";1;1;0;1;0;0
"56144";"MSTRG.52087.1";1;1;0;1;0;0
"56145";"MSTRG.52093.1";1;1;0;0;0;0
"56146";"MSTRG.52095.1";1;1;0;0;0;0
"56147";"MSTRG.52094.1";1;1;0;1;0;0
"56148";"MSTRG.52096.1";1;1;0;1;0;0
"56149";"MSTRG.52098.1";1;1;0;0;0;0
"56150";"ENSMGAT00000010091";1;1;0;0;0;0
"56151";"MSTRG.52100.1";1;1;0;0;0;1
"56152";"MSTRG.52097.1";1;1;0;1;0;0
"56153";"MSTRG.52101.1";1;1;0;1;0;1
"56154";"ENSMGAT00000004483";1;1;0;0;0;0
"56155";"MSTRG.52103.1";1;1;0;0;0;0
"56156";"MSTRG.52104.1";1;1;0;0;0;0
"56157";"MSTRG.52105.1";1;1;0;1;0;0
"56158";"MSTRG.52106.1";1;1;0;0;0;1
"56159";"MSTRG.52108.1";1;1;0;0;0;0
"56160";"MSTRG.52109.1";1;0;0;0;1;0
"56161";"ENSMGAT00000019427";1;0;0;1;0;0
"56162";"MSTRG.52107.1";1;1;0;0;0;0
"56163";"MSTRG.52112.1";1;1;0;0;0;0
"56164";"MSTRG.52113.1";1;1;0;0;0;0
"56165";"MSTRG.52114.1";1;1;0;0;0;1
"56166";"MSTRG.52115.1";1;1;0;0;0;0
"56167";"MSTRG.52117.1";1;1;0;0;0;0
"56168";"ENSMGAT00000020558";1;1;0;0;0;0
"56169";"MSTRG.52118.1";1;1;0;0;0;1
"56170";"MSTRG.52121.1";1;0;0;0;1;0
"56171";"MSTRG.52120.1";1;1;0;1;0;1
"56172";"MSTRG.52123.1";1;1;0;0;0;1
"56173";"MSTRG.52124.1";1;1;0;0;1;0
"56174";"MSTRG.52125.3";1;1;0;0;0;0
"56175";"MSTRG.52126.1";1;1;0;0;1;0
"56176";"MSTRG.52122.1";1;1;0;0;0;0
"56177";"MSTRG.52127.1";1;1;0;1;0;0
"56178";"ENSMGAT00000018344";1;1;0;0;0;0
"56179";"MSTRG.52128.2";1;1;0;0;0;0
"56180";"MSTRG.52130.1";1;1;0;0;0;0
"56181";"MSTRG.52131.1";1;1;0;0;0;0
"56182";"MSTRG.52131.2";1;1;0;0;0;0
"56183";"MSTRG.52132.1";1;1;0;0;0;0
"56184";"MSTRG.52131.5";1;1;0;0;0;0
"56185";"MSTRG.52131.6";1;1;0;0;0;0
"56186";"MSTRG.52133.1";1;1;0;0;0;1
"56187";"MSTRG.52136.1";1;1;0;0;0;1
"56188";"MSTRG.52135.1";1;1;0;0;0;0
"56189";"MSTRG.52137.1";1;1;0;0;0;1
"56190";"MSTRG.52140.1";1;0;0;0;0;1
"56191";"MSTRG.52141.1";1;1;0;0;0;0
"56192";"ENSMGAT00000018109";1;1;0;0;0;0
"56193";"MSTRG.52138.1";1;1;0;1;0;1
"56194";"MSTRG.52139.1";1;1;0;0;0;0
"56195";"MSTRG.52142.1";1;1;0;0;0;0
"56196";"MSTRG.52143.1";1;1;0;0;0;1
"56197";"MSTRG.52144.1";1;1;0;1;0;1
"56198";"MSTRG.52145.1";1;1;0;1;0;0
"56199";"MSTRG.52146.1";1;1;0;0;0;0
"56200";"MSTRG.52147.1";1;1;0;1;0;1
"56201";"MSTRG.52148.1";1;1;0;1;0;1
"56202";"MSTRG.52150.1";1;1;0;0;0;0
"56203";"MSTRG.52151.1";1;1;0;0;0;1
"56204";"MSTRG.52152.1";1;1;0;0;0;1
"56205";"ENSMGAT00000019322";1;1;0;0;0;0
"56206";"MSTRG.52155.1";1;1;0;0;0;0
"56207";"MSTRG.52154.1";1;1;0;0;0;0
"56208";"MSTRG.52156.1";1;1;0;1;0;1
"56209";"MSTRG.52157.1";1;1;0;1;0;1
"56210";"MSTRG.52158.1";1;1;0;0;0;0
"56211";"MSTRG.52159.1";1;1;0;0;0;0
"56212";"MSTRG.52160.1";1;1;0;0;0;0
"56213";"MSTRG.52161.1";1;0;0;0;0;1
"56214";"MSTRG.52162.1";1;1;0;0;0;0
"56215";"ENSMGAT00000017901";1;1;0;1;0;0
"56216";"MSTRG.52164.1";1;1;0;0;0;0
"56217";"MSTRG.52165.1";1;1;0;0;0;0
"56218";"ENSMGAT00000004161";1;1;0;0;0;0
"56219";"MSTRG.52166.1";1;1;0;1;0;0
"56220";"MSTRG.52167.1";1;1;0;0;0;1
"56221";"MSTRG.52168.1";1;1;0;0;0;0
"56222";"MSTRG.52169.1";1;1;0;0;0;0
"56223";"MSTRG.52170.1";1;1;0;1;0;0
"56224";"MSTRG.52171.1";1;1;0;0;0;0
"56225";"MSTRG.52172.1";1;1;0;0;0;1
"56226";"MSTRG.52173.1";1;1;0;1;0;0
"56227";"MSTRG.52174.1";1;1;0;1;0;1
"56228";"MSTRG.52175.1";1;1;0;1;0;0
"56229";"MSTRG.52176.1";1;1;0;1;0;0
"56230";"MSTRG.52177.1";1;1;0;0;0;0
"56231";"MSTRG.52179.1";1;1;0;1;0;0
"56232";"MSTRG.52180.1";1;1;0;0;0;0
"56233";"MSTRG.52181.1";1;0;0;0;1;1
"56234";"MSTRG.52182.1";1;1;0;0;0;0
"56235";"MSTRG.52181.2";1;0;0;0;1;1
"56236";"ENSMGAT00000019658";1;1;0;0;0;0
"56237";"MSTRG.52184.1";1;1;0;1;0;0
"56238";"MSTRG.52187.1";1;1;0;0;0;0
"56239";"MSTRG.52185.1";1;1;0;0;0;1
"56240";"MSTRG.52186.1";1;1;0;1;0;1
"56241";"MSTRG.52188.1";1;1;0;1;0;1
"56242";"MSTRG.52189.1";1;1;0;1;0;0
"56243";"MSTRG.52190.1";1;1;0;1;0;1
"56244";"MSTRG.52191.1";1;1;0;1;0;0
"56245";"MSTRG.52192.1";1;1;1;1;0;1
"56246";"MSTRG.52194.2";1;1;0;0;0;0
"56247";"MSTRG.52196.1";1;1;0;0;0;0
"56248";"MSTRG.52197.1";1;0;0;0;0;0
"56249";"MSTRG.52197.2";1;0;0;0;0;0
"56250";"MSTRG.52197.3";1;1;0;0;0;0
"56251";"MSTRG.52193.1";1;1;0;0;0;0
"56252";"MSTRG.52195.1";1;1;0;1;0;1
"56253";"MSTRG.52198.1";1;1;0;0;0;0
"56254";"MSTRG.52199.1";1;1;0;0;0;1
"56255";"MSTRG.52200.1";1;1;0;0;0;0
"56256";"MSTRG.52201.1";1;1;0;0;1;0
"56257";"MSTRG.52202.1";1;1;0;0;0;1
"56258";"MSTRG.52203.1";1;1;0;1;0;1
"56259";"MSTRG.52204.1";1;1;0;0;0;1
"56260";"MSTRG.52205.1";1;1;0;1;0;1
"56261";"MSTRG.52206.1";1;1;0;0;0;0
"56262";"MSTRG.52207.1";1;1;0;1;0;0
"56263";"MSTRG.52208.1";1;1;0;0;0;0
"56264";"MSTRG.52209.1";1;1;0;1;0;1
"56265";"MSTRG.52210.1";1;1;0;0;0;1
"56266";"MSTRG.52211.1";1;1;0;1;0;0
"56267";"MSTRG.52212.1";1;1;0;1;0;0
"56268";"MSTRG.52213.1";1;1;0;1;0;1
"56269";"MSTRG.52215.1";1;1;0;0;0;0
"56270";"MSTRG.52214.1";1;1;0;0;0;0
"56271";"MSTRG.52216.1";1;1;0;0;0;0
"56272";"MSTRG.52217.1";1;1;0;0;0;0
"56273";"MSTRG.52218.1";1;1;0;0;0;0
"56274";"MSTRG.52221.1";1;1;0;0;0;0
"56275";"MSTRG.52222.1";1;1;0;0;0;1
"56276";"MSTRG.52219.1";1;1;0;1;0;1
"56277";"MSTRG.52231.2";1;1;0;0;0;0
"56278";"MSTRG.52232.1";1;0;0;0;1;1
"56279";"ENSMGAT00000020678";1;1;0;0;0;0
"56280";"MSTRG.52233.1";1;1;0;0;0;0
"56281";"MSTRG.52234.1";1;1;0;0;0;1
"56282";"MSTRG.52223.1";1;1;0;0;0;0
"56283";"MSTRG.52224.1";1;1;0;1;1;1
"56284";"MSTRG.52225.1";1;1;0;0;0;0
"56285";"MSTRG.52226.1";1;1;0;1;1;1
"56286";"MSTRG.52227.2";1;1;0;0;0;1
"56287";"MSTRG.52227.1";1;0;0;0;0;0
"56288";"MSTRG.52229.1";1;1;0;0;0;0
"56289";"MSTRG.52230.1";1;1;0;0;0;0
"56290";"MSTRG.52235.1";1;1;0;0;0;0
"56291";"MSTRG.52236.1";1;1;0;1;0;0
"56292";"MSTRG.52237.1";1;1;0;1;0;0
"56293";"MSTRG.52238.1";1;1;0;0;0;0
"56294";"MSTRG.52239.2";1;1;0;0;0;0
"56295";"MSTRG.52239.1";1;0;0;0;1;0
"56296";"ENSMGAT00000004286";1;1;0;0;0;0
"56297";"MSTRG.52240.1";1;1;0;0;0;0
"56298";"MSTRG.52241.1";1;1;0;0;0;0
"56299";"MSTRG.52242.1";1;1;0;0;0;1
"56300";"MSTRG.52243.1";1;1;0;0;0;0
"56301";"MSTRG.52246.2";1;1;0;0;0;0
"56302";"MSTRG.52246.1";1;0;0;0;0;0
"56303";"ENSMGAT00000003630";1;1;0;0;0;0
"56304";"MSTRG.52244.1";1;1;0;1;0;0
"56305";"MSTRG.52245.1";1;1;0;0;0;0
"56306";"MSTRG.52247.1";1;1;0;0;0;0
"56307";"MSTRG.52248.1";1;1;0;1;0;0
"56308";"MSTRG.52249.1";1;1;0;0;0;1
"56309";"MSTRG.52250.1";1;1;0;0;0;1
"56310";"MSTRG.52251.1";1;1;0;0;0;0
"56311";"MSTRG.52252.1";1;1;0;0;0;1
"56312";"MSTRG.52253.1";1;1;0;0;0;0
"56313";"MSTRG.52254.1";1;1;0;0;0;1
"56314";"MSTRG.52255.1";1;1;0;0;0;0
"56315";"MSTRG.52256.1";1;1;0;0;0;0
"56316";"MSTRG.52258.1";1;1;0;0;1;0
"56317";"MSTRG.52258.2";1;1;0;1;0;0
"56318";"MSTRG.52258.3";1;1;0;0;0;0
"56319";"MSTRG.52257.1";1;1;0;0;0;0
"56320";"MSTRG.52259.1";1;1;0;1;0;0
"56321";"MSTRG.52260.1";1;1;0;0;1;0
"56322";"MSTRG.52262.1";1;0;0;0;1;0
"56323";"MSTRG.52261.1";1;1;0;1;0;0
"56324";"MSTRG.52263.1";1;1;0;0;0;1
"56325";"MSTRG.52264.1";1;1;0;0;0;0
"56326";"MSTRG.52265.1";1;1;0;1;0;0
"56327";"MSTRG.52266.1";1;1;0;0;0;0
"56328";"MSTRG.52267.1";1;0;0;0;0;0
"56329";"MSTRG.52268.1";1;1;0;0;0;1
"56330";"MSTRG.52272.1";1;1;0;0;0;1
"56331";"MSTRG.52273.1";1;1;0;0;0;0
"56332";"ENSMGAT00000004348";1;1;0;0;0;0
"56333";"ENSMGAT00000004393";1;1;0;0;0;0
"56334";"MSTRG.52280.1";1;1;0;1;0;0
"56335";"MSTRG.52275.1";1;1;0;0;0;1
"56336";"MSTRG.52276.1";1;1;0;0;0;0
"56337";"MSTRG.52277.1";1;1;0;1;0;0
"56338";"MSTRG.52288.1";1;1;0;0;0;0
"56339";"ENSMGAT00000004309";1;0;0;0;0;0
"56340";"MSTRG.52288.3";1;1;0;0;0;0
"56341";"MSTRG.52288.4";1;1;0;0;0;0
"56342";"MSTRG.52288.6";1;1;0;0;0;0
"56343";"MSTRG.52288.5";1;0;0;0;0;0
"56344";"MSTRG.52281.1";1;1;0;0;0;0
"56345";"MSTRG.52282.1";1;1;0;1;0;0
"56346";"MSTRG.52283.1";1;1;0;1;0;0
"56347";"ENSMGAT00000000500";1;0;0;1;1;1
"56348";"ENSMGAT00000000384";1;0;0;1;1;1
"56349";"MSTRG.52286.1";1;1;0;1;0;0
"56350";"ENSMGAT00000000145";1;0;0;1;1;1
"56351";"MSTRG.52289.1";1;1;1;0;0;1
"56352";"MSTRG.52290.1";1;1;0;0;0;0
"56353";"MSTRG.52291.1";1;1;0;0;0;0
"56354";"MSTRG.52292.1";1;1;0;0;0;0
"56355";"MSTRG.52293.1";1;1;0;1;0;0
"56356";"MSTRG.52295.1";1;1;0;0;1;0
"56357";"MSTRG.52305.1";1;1;0;0;0;0
"56358";"MSTRG.52304.3";1;1;0;1;0;0
"56359";"MSTRG.52304.4";1;1;0;0;0;0
"56360";"MSTRG.52307.3";1;0;0;0;0;0
"56361";"MSTRG.52297.1";1;1;0;1;0;0
"56362";"MSTRG.52298.1";1;1;0;0;0;0
"56363";"MSTRG.52299.1";1;1;0;0;0;0
"56364";"MSTRG.52300.1";1;1;0;0;0;0
"56365";"MSTRG.52301.1";1;1;0;0;1;1
"56366";"MSTRG.52303.1";1;1;0;1;0;1
"56367";"MSTRG.52312.3";1;1;0;0;0;0
"56368";"MSTRG.52312.4";1;1;0;0;0;0
"56369";"MSTRG.52312.5";1;1;0;0;0;0
"56370";"MSTRG.52312.6";1;1;1;0;0;0
"56371";"MSTRG.52308.1";1;1;0;1;0;1
"56372";"MSTRG.52309.1";1;1;0;0;0;1
"56373";"MSTRG.52310.1";1;1;1;0;0;0
"56374";"MSTRG.52311.1";1;1;0;0;0;0
"56375";"MSTRG.52313.1";1;0;0;0;0;0
"56376";"MSTRG.52315.1";1;1;0;0;0;1
"56377";"MSTRG.52314.1";1;1;0;1;0;1
"56378";"MSTRG.52316.1";1;1;0;1;0;0
"56379";"MSTRG.52317.1";1;1;0;0;0;1
"56380";"ENSMGAT00000006492";1;0;0;0;0;0
"56381";"MSTRG.52320.1";1;1;0;0;1;0
"56382";"MSTRG.52321.1";1;1;0;0;0;0
"56383";"MSTRG.52329.1";1;1;0;0;0;0
"56384";"MSTRG.52329.2";1;1;0;0;0;0
"56385";"MSTRG.52330.1";1;0;0;0;0;0
"56386";"MSTRG.52322.1";1;1;0;0;0;1
"56387";"MSTRG.52323.1";1;1;0;0;0;0
"56388";"MSTRG.52324.1";1;1;0;0;0;1
"56389";"MSTRG.52325.1";1;1;0;0;0;0
"56390";"MSTRG.52326.1";1;1;0;0;0;1
"56391";"MSTRG.52327.1";1;1;0;0;0;0
"56392";"ENSMGAT00000019365";1;1;0;0;0;0
"56393";"MSTRG.52334.1";1;1;0;0;0;0
"56394";"MSTRG.52328.1";1;1;0;1;0;1
"56395";"MSTRG.52336.1";1;1;0;0;0;1
"56396";"MSTRG.52335.1";1;1;0;0;0;0
"56397";"MSTRG.52332.1";1;1;0;0;0;0
"56398";"MSTRG.52337.1";1;1;0;1;0;0
"56399";"MSTRG.52338.1";1;1;0;1;0;0
"56400";"MSTRG.52339.1";1;1;0;0;1;1
"56401";"MSTRG.52340.1";1;1;0;0;0;1
"56402";"MSTRG.52341.1";1;1;0;1;0;1
"56403";"MSTRG.52342.1";1;1;0;1;0;1
"56404";"MSTRG.52346.1";1;1;1;0;0;0
"56405";"MSTRG.52343.1";1;1;0;0;0;0
"56406";"MSTRG.52344.1";1;0;0;0;0;0
"56407";"MSTRG.52347.1";1;1;0;0;0;0
"56408";"MSTRG.52348.1";1;1;0;0;0;0
"56409";"MSTRG.52349.1";1;1;0;0;0;1
"56410";"MSTRG.52349.2";1;1;0;0;0;0
"56411";"MSTRG.52349.3";1;1;0;0;0;0
"56412";"MSTRG.52351.1";1;0;0;0;1;0
"56413";"MSTRG.52353.1";1;1;0;1;0;0
"56414";"MSTRG.52350.1";1;1;0;0;0;1
"56415";"MSTRG.52354.1";1;1;0;0;0;0
"56416";"MSTRG.52355.1";1;1;0;0;0;0
"56417";"MSTRG.52356.1";1;1;0;0;0;0
"56418";"MSTRG.52355.2";1;1;0;0;0;0
"56419";"MSTRG.52355.3";1;1;0;0;0;0
"56420";"MSTRG.52355.4";1;1;0;0;0;0
"56421";"MSTRG.52355.5";1;1;0;0;0;0
"56422";"MSTRG.52357.3";1;1;0;0;0;0
"56423";"MSTRG.52358.1";1;1;0;0;0;0
"56424";"MSTRG.52359.1";1;1;0;0;0;1
"56425";"MSTRG.52360.1";1;1;0;1;0;0
"56426";"MSTRG.52361.1";1;1;0;1;0;0
"56427";"MSTRG.52362.1";1;1;0;0;0;1
"56428";"MSTRG.52363.1";1;1;0;0;0;0
"56429";"MSTRG.52364.1";1;1;0;1;0;0
"56430";"MSTRG.52365.1";1;1;0;0;0;0
"56431";"MSTRG.52366.1";1;1;0;0;0;1
"56432";"MSTRG.52367.1";1;1;0;0;0;0
"56433";"MSTRG.52368.1";1;1;0;0;0;1
"56434";"MSTRG.52370.1";1;1;0;0;0;0
"56435";"ENSMGAT00000017905";1;1;0;0;0;0
"56436";"MSTRG.52372.1";1;1;0;0;0;0
"56437";"MSTRG.52373.1";1;1;0;0;0;1
"56438";"MSTRG.52374.1";1;1;0;1;0;0
"56439";"MSTRG.52375.1";1;1;0;1;0;0
"56440";"MSTRG.52376.1";1;1;0;0;0;0
"56441";"MSTRG.52377.1";1;1;0;0;0;1
"56442";"MSTRG.52377.2";1;1;0;0;0;1
"56443";"MSTRG.52378.1";1;1;0;0;0;0
"56444";"MSTRG.52380.1";1;1;0;0;0;0
"56445";"MSTRG.52381.1";1;1;0;0;0;0
"56446";"MSTRG.52382.1";1;1;0;0;0;0
"56447";"MSTRG.52384.1";1;0;0;0;1;0
"56448";"MSTRG.52383.1";1;1;0;1;0;0
"56449";"MSTRG.52385.1";1;1;0;1;1;1
"56450";"MSTRG.52386.1";1;1;0;1;0;0
"56451";"MSTRG.52387.1";1;1;0;0;0;0
"56452";"MSTRG.52388.1";1;1;0;0;0;0
"56453";"MSTRG.52389.1";1;1;0;0;0;0
"56454";"MSTRG.52390.1";1;1;0;0;0;0
"56455";"MSTRG.52391.1";1;1;0;1;0;0
"56456";"MSTRG.52392.1";1;1;0;1;0;1
"56457";"MSTRG.52393.1";1;1;0;1;0;0
"56458";"MSTRG.52394.1";1;1;0;0;0;0
"56459";"MSTRG.52395.1";1;1;0;1;0;0
"56460";"MSTRG.52396.1";1;1;0;0;0;1
"56461";"MSTRG.52397.1";1;1;0;0;0;1
"56462";"MSTRG.52398.2";1;1;0;0;0;0
"56463";"MSTRG.52398.1";1;1;0;0;0;0
"56464";"MSTRG.52399.1";1;1;0;1;0;1
"56465";"MSTRG.52400.1";1;1;0;1;0;1
"56466";"MSTRG.52401.1";1;1;0;0;0;0
"56467";"MSTRG.52402.1";1;1;0;0;0;0
"56468";"MSTRG.52402.2";1;1;0;0;0;0
"56469";"MSTRG.52402.3";1;1;0;0;0;0
"56470";"MSTRG.52404.1";1;1;0;0;0;0
"56471";"ENSMGAT00000018578";1;1;0;0;0;0
"56472";"ENSMGAT00000020510";1;1;0;0;0;0
"56473";"MSTRG.52406.3";1;1;0;0;0;0
"56474";"MSTRG.52405.1";1;1;0;0;0;0
"56475";"MSTRG.52407.1";1;1;0;0;0;0
"56476";"MSTRG.52408.1";1;1;0;0;0;1
"56477";"ENSMGAT00000006760";1;0;0;0;0;0
"56478";"ENSMGAT00000019993";1;1;0;1;0;0
"56479";"MSTRG.52411.4";1;1;0;0;0;0
"56480";"MSTRG.52411.5";1;1;0;0;0;0
"56481";"MSTRG.52409.1";1;1;0;0;0;0
"56482";"ENSMGAT00000017907";1;1;0;0;0;0
"56483";"MSTRG.52410.1";1;1;0;0;0;1
"56484";"MSTRG.52415.1";1;1;0;0;0;1
"56485";"MSTRG.52416.1";1;1;0;0;0;1
"56486";"MSTRG.52415.3";1;1;0;0;0;0
"56487";"MSTRG.52415.2";1;1;0;0;0;0
"56488";"MSTRG.52415.4";1;1;0;0;0;0
"56489";"MSTRG.52414.1";1;1;0;0;0;0
"56490";"MSTRG.52417.1";1;1;0;0;0;0
"56491";"MSTRG.52425.1";1;1;0;0;0;0
"56492";"MSTRG.52426.1";1;1;0;0;0;1
"56493";"MSTRG.52428.1";1;1;0;0;0;0
"56494";"MSTRG.52429.1";1;1;0;0;0;1
"56495";"MSTRG.52430.1";1;1;0;0;0;0
"56496";"MSTRG.52431.1";1;1;0;0;0;0
"56497";"MSTRG.52418.1";1;1;0;0;0;1
"56498";"MSTRG.52419.1";1;1;0;0;0;1
"56499";"MSTRG.52420.1";1;1;0;0;0;0
"56500";"MSTRG.52421.1";1;1;0;0;0;0
"56501";"MSTRG.52422.1";1;1;0;0;0;0
"56502";"MSTRG.52423.1";1;1;0;0;0;0
"56503";"MSTRG.52424.1";1;1;0;0;0;1
"56504";"MSTRG.52432.1";1;1;0;1;0;0
"56505";"MSTRG.52433.1";1;1;0;1;0;1
"56506";"MSTRG.52434.1";1;1;0;0;0;0
"56507";"MSTRG.52435.1";1;1;0;0;0;1
"56508";"MSTRG.52436.1";1;1;0;0;0;0
"56509";"MSTRG.52437.1";1;1;0;0;0;1
"56510";"MSTRG.52438.1";1;0;0;0;1;0
"56511";"MSTRG.52439.1";1;1;0;0;0;0
"56512";"MSTRG.52440.1";1;1;0;0;0;1
"56513";"MSTRG.52441.1";1;1;0;0;0;0
"56514";"MSTRG.52442.1";1;1;0;0;0;0
"56515";"MSTRG.52443.1";1;1;0;1;0;1
"56516";"MSTRG.52444.1";1;1;0;0;0;0
"56517";"MSTRG.52445.1";1;1;0;1;0;1
"56518";"MSTRG.52446.1";1;1;0;0;0;1
"56519";"MSTRG.52447.1";1;1;0;0;0;0
"56520";"MSTRG.52448.1";1;1;0;0;0;1
"56521";"MSTRG.52449.1";1;1;0;0;0;0
"56522";"MSTRG.52453.1";1;1;0;0;0;0
"56523";"ENSMGAT00000004793";1;0;0;0;0;0
"56524";"MSTRG.52450.1";1;1;0;0;0;0
"56525";"MSTRG.52451.1";1;1;0;0;0;1
"56526";"MSTRG.52452.1";1;1;0;0;0;0
"56527";"MSTRG.52454.1";1;0;0;0;0;0
"56528";"MSTRG.52474.1";1;0;0;0;0;0
"56529";"MSTRG.52474.4";1;1;0;0;0;0
"56530";"MSTRG.52474.6";1;1;0;0;0;0
"56531";"MSTRG.52456.1";1;1;0;0;0;0
"56532";"MSTRG.52457.1";1;1;0;1;0;1
"56533";"MSTRG.52458.1";1;1;0;1;0;0
"56534";"MSTRG.52459.1";1;1;0;1;0;1
"56535";"MSTRG.52460.1";1;1;0;0;0;0
"56536";"MSTRG.52461.1";1;1;0;0;0;1
"56537";"MSTRG.52462.1";1;1;0;1;0;1
"56538";"MSTRG.52463.1";1;1;0;1;0;0
"56539";"MSTRG.52464.1";1;1;0;1;0;0
"56540";"MSTRG.52465.1";1;1;0;1;0;1
"56541";"MSTRG.52466.1";1;1;0;0;0;0
"56542";"MSTRG.52467.1";1;1;0;0;0;0
"56543";"MSTRG.52468.1";1;1;0;0;0;0
"56544";"MSTRG.52469.1";1;1;1;0;0;1
"56545";"MSTRG.52470.1";1;1;0;1;0;1
"56546";"MSTRG.52471.1";1;1;0;1;0;1
"56547";"MSTRG.52472.1";1;1;0;1;0;0
"56548";"MSTRG.52475.1";1;1;0;0;0;0
"56549";"MSTRG.52475.2";1;1;0;0;0;0
"56550";"MSTRG.52475.3";1;1;0;0;0;0
"56551";"MSTRG.52476.1";1;1;0;1;0;0
"56552";"MSTRG.52477.1";1;0;0;0;0;0
"56553";"MSTRG.52478.1";1;1;0;1;1;1
"56554";"MSTRG.52479.1";1;1;0;1;0;0
"56555";"MSTRG.52480.1";1;1;0;0;0;0
"56556";"ENSMGAT00000012308";1;1;0;0;0;0
"56557";"MSTRG.52481.1";1;0;0;0;0;0
"56558";"MSTRG.52483.1";1;1;0;0;0;0
"56559";"ENSMGAT00000004088";1;1;0;0;0;0
"56560";"MSTRG.52482.1";1;1;0;0;0;1
"56561";"MSTRG.52485.1";1;1;0;0;0;1
"56562";"MSTRG.52487.1";1;1;0;0;0;0
"56563";"MSTRG.52487.2";1;1;0;0;0;0
"56564";"MSTRG.52488.1";1;1;0;0;0;1
"56565";"MSTRG.52489.1";1;1;0;0;0;0
"56566";"MSTRG.52490.1";1;1;0;0;0;0
"56567";"MSTRG.52491.1";1;1;0;1;0;1
"56568";"MSTRG.52492.1";1;1;0;1;0;0
"56569";"MSTRG.52493.1";1;1;0;0;1;0
"56570";"MSTRG.52498.2";1;1;0;0;0;0
"56571";"MSTRG.52494.1";1;1;0;0;0;0
"56572";"MSTRG.52495.1";1;1;0;0;0;0
"56573";"MSTRG.52496.1";1;1;0;0;0;1
"56574";"MSTRG.52497.1";1;1;0;1;0;0
"56575";"MSTRG.52501.1";1;1;0;0;0;0
"56576";"MSTRG.52501.2";1;1;0;0;1;0
"56577";"MSTRG.52501.3";1;1;0;0;0;0
"56578";"MSTRG.52499.1";1;1;0;0;0;0
"56579";"MSTRG.52500.1";1;1;0;0;1;0
"56580";"MSTRG.52502.1";1;1;0;0;0;0
"56581";"MSTRG.52503.1";1;0;0;0;0;0
"56582";"MSTRG.52504.1";1;0;0;0;0;0
"56583";"MSTRG.52505.1";1;1;0;0;0;1
"56584";"MSTRG.52507.1";1;1;0;0;1;0
"56585";"ENSMGAT00000017882";1;0;0;0;0;0
"56586";"MSTRG.52506.1";1;1;0;0;0;0
"56587";"MSTRG.52508.1";1;1;0;0;0;0
"56588";"ENSMGAT00000020749";1;0;0;0;0;0
"56589";"MSTRG.52511.1";1;1;0;1;0;0
"56590";"MSTRG.52514.1";1;1;0;0;0;0
"56591";"MSTRG.52516.1";1;1;0;0;0;1
"56592";"ENSMGAT00000004899";1;1;0;0;0;0
"56593";"MSTRG.52515.4";1;1;0;0;0;0
"56594";"MSTRG.52515.6";1;1;0;0;0;0
"56595";"MSTRG.52513.1";1;1;0;0;1;0
"56596";"MSTRG.52520.1";1;1;0;0;0;0
"56597";"MSTRG.52520.3";1;1;0;0;0;0
"56598";"MSTRG.52518.1";1;1;0;0;0;0
"56599";"MSTRG.52519.1";1;1;0;0;0;0
"56600";"MSTRG.52521.1";1;1;0;1;0;0
"56601";"MSTRG.52522.1";1;1;0;1;0;0
"56602";"MSTRG.52523.1";1;1;0;0;0;0
"56603";"MSTRG.52524.1";1;1;0;0;0;1
"56604";"MSTRG.52525.1";1;1;0;0;0;0
"56605";"MSTRG.52526.1";1;1;0;0;1;0
"56606";"MSTRG.52527.1";1;1;0;1;0;1
"56607";"ENSMGAT00000019526";1;1;0;0;0;0
"56608";"MSTRG.52530.1";1;1;0;0;0;0
"56609";"MSTRG.52531.1";1;1;0;0;0;1
"56610";"MSTRG.52532.1";1;1;0;0;0;0
"56611";"MSTRG.52528.1";1;1;0;0;0;0
"56612";"MSTRG.52534.2";1;1;1;0;0;0
"56613";"MSTRG.52534.1";1;1;0;0;0;0
"56614";"MSTRG.52534.5";1;1;0;0;0;0
"56615";"MSTRG.52535.1";1;1;0;0;0;1
"56616";"MSTRG.52533.1";1;1;0;0;0;0
"56617";"MSTRG.52536.1";1;1;0;0;1;0
"56618";"MSTRG.52537.1";1;1;0;0;0;1
"56619";"MSTRG.52538.1";1;1;0;0;0;0
"56620";"MSTRG.52540.1";1;1;0;0;1;0
"56621";"MSTRG.52539.1";1;1;0;0;0;0
